"web_words","hunspell_stem","hunspell_time","porter_stem","porter_time","rslp_stem","rslp_time","truncation_3","truncation_4","truncation_5","truncation_6","truncation_7","truncation_8"
"estragada","estragar",13.806514219443,"estrag",12.7205429077148,"estrag",1.64832461675008,"est","estr","estra","estrag","estraga","estragad"
"estragado","estragar",13.8075042406718,"estrag",12.7213506698608,"estrag",1.64846724669139,"est","estr","estra","estrag","estraga","estragad"
"estragar","estragar",13.8085957845052,"estrag",12.7221579551697,"estrag",1.64861342906952,"est","estr","estra","estrag","estraga","estragar"
"estrangeiro","estrangeirar",13.8095839937528,"estrangeir",12.7229797840118,"estrang",1.64873146613439,"est","estr","estra","estran","estrang","estrange"
"estranhar","estranhar",13.810570148627,"estranh",12.7238042354584,"estranh",1.64885940949122,"est","estr","estra","estran","estranh","estranha"
"estranharam","estranhar",13.8116583903631,"estranh",12.7246131896973,"estranh",1.64899194637934,"est","estr","estra","estran","estranh","estranha"
"estranheza","estranheza",13.8126485665639,"estranh",12.7254157066345,"estranh",1.64911784331004,"est","estr","estra","estran","estranh","estranhe"
"estrategas","estratego",13.8136346419652,"estrateg",12.7262299060822,"estrateg",1.64927360614141,"est","estr","estra","estrat","estrate","estrateg"
"estrato","estrato",13.8147233406703,"estrat",12.7270352840424,"estrat",1.64941809574763,"est","estr","estra","estrat","estrato","estrato"
"estratégica","estratégico",13.8157120347023,"estratég",12.7278590202332,"estrateg",1.64954617818197,"est","estr","estra","estrat","estraté","estratég"
"estreado","estrear",13.8166986783346,"estre",12.7286622524261,"estre",1.64966974655787,"est","estr","estre","estrea","estread","estreado"
"estreantes","estrear",13.8177939097087,"estreant",12.729484796524,"estre",1.65003720124563,"est","estr","estre","estrea","estrean","estreant"
"estreiam","estrear",13.8187851587931,"estre",12.730295419693,"estre",1.65018771489461,"est","estr","estre","estrei","estreia","estreiam"
"estrelado","estrelar",13.8198799649874,"estrel",12.7311069965363,"estrel",1.65030779441198,"est","estr","estre","estrel","estrela","estrelad"
"estribo","estribar",13.8208646933238,"estrib",12.7319269180298,"estrib",1.65044536590576,"est","estr","estri","estrib","estribo","estribo"
"estruturais","estrutural",13.8218556722005,"estrutur",12.7327425479889,"estrut",1.65056802829107,"est","estr","estru","estrut","estrutu","estrutur"
"estucado","estucar",13.8229564507802,"estuc",12.7335467338562,"estuc",1.65068978071213,"est","estu","estuc","estuca","estucad","estucado"
"estudei","estudar",13.82394216458,"estud",12.7343530654907,"estud",1.65082205533981,"est","estu","estud","estude","estudei","estudei"
"estufas","estufar",13.8249297777812,"estuf",12.7351548671722,"estuf",1.65098249117533,"est","estu","estuf","estufa","estufas","estufas"
"estuário","estuário",13.8260218222936,"estuári",12.735976934433,"estu",1.6511043548584,"est","estu","estuá","estuár","estuári","estuário"
"estuários","estuário",13.8270059386889,"estuári",12.7367827892303,"estu",1.6512331088384,"est","estu","estuá","estuár","estuári","estuário"
"estátuas","estátua",13.8279927094777,"estátu",12.7375860214233,"estatu",1.6513880332311,"est","está","estát","estátu","estátua","estátuas"
"estáveis","estar",13.8290890653928,"estáv",12.7383899688721,"est",1.65151996612549,"est","está","estáv","estáve","estávei","estáveis"
"estâncias","estância",13.8300773859024,"estânc",12.739198923111,"estanc",1.65167143344879,"est","estâ","estân","estânc","estânci","estância"
"estéril","estéril",13.8311596035957,"estéril",12.7400159835815,"esteril",1.65180575847626,"est","esté","estér","estéri","estéril","estéril"
"estímulo","estímulo",13.8321552554766,"estímul",12.7408292293549,"estimul",1.65195370912552,"est","estí","estím","estímu","estímul","estímulo"
"estômago","estômago",13.8336622516314,"estômag",12.7423379421234,"estomag",1.65209708213806,"est","estô","estôm","estôma","estômag","estômago"
"estúpido","estúpido",13.834766403834,"estúp",12.7431564331055,"estup",1.65221281846364,"est","estú","estúp","estúpi","estúpid","estúpido"
"esvair","esvair",13.83577384154,"esva",12.7439713478088,"esva",1.65234777927399,"esv","esva","esvai","esvair","esvair","esvair"
"eterna","eterno",13.836778708299,"etern",12.7447776794434,"etern",1.65250130097071,"ete","eter","etern","eterna","eterna","eterna"
"eternamente","eterno",13.8378725131353,"etern",12.7455842494965,"etern",1.65266524950663,"ete","eter","etern","eterna","eternam","etername"
"eternidade","eterno",13.838868411382,"etern",12.7464015483856,"etern",1.65278078317642,"ete","eter","etern","eterni","eternid","eternida"
"eternizado","eternizar",13.8399659236272,"eterniz",12.7473468780518,"etern",1.65291061401367,"ete","eter","etern","eterni","eterniz","eterniza"
"eterno","eternar",13.8409601092339,"etern",12.7481813430786,"etern",1.65304957230886,"ete","eter","etern","eterno","eterno","eterno"
"etárias","etário",13.8419907013575,"etár",12.7490372657776,"etar",1.65321580171585,"etá","etár","etári","etária","etárias","etárias"
"eucalipto","eucalipto",13.8430886507034,"eucalipt",12.7498750686646,"eucalipt",1.65335485537847,"euc","euca","eucal","eucali","eucalip","eucalipt"
"eucaristia","eucaristia",13.8440806587537,"eucarist",12.7507493495941,"eucarist",1.65350416501363,"euc","euca","eucar","eucari","eucaris","eucarist"
"euforias","euforia",13.8450664679209,"eufor",12.751585483551,"eufor",1.65365877946218,"euf","eufo","eufor","eufori","euforia","euforias"
"eurocéticos","eurocético",13.8461691220601,"eurocét",12.7524335384369,"euroce",1.65378578503927,"eur","euro","euroc","eurocé","eurocét","eurocéti"
"eurodeputados","eurodeputado",13.8471556822459,"eurodeput",12.7532646656036,"eurodeput",1.65391143957774,"eur","euro","eurod","eurode","eurodep","eurodepu"
"euros","euro",13.8492853760719,"eur",12.7553803920746,"eur",1.65407215356827,"eur","euro","euros","euros","euros","euros"
"evacuadas","evacuar",13.8502848029137,"evacu",12.7562057971954,"evacu",1.65421174764633,"eva","evac","evacu","evacua","evacuad","evacuada"
"evacuado","evacuar",13.8513807336489,"evacu",12.7570171356201,"evacu",1.65433694124222,"eva","evac","evacu","evacua","evacuad","evacuado"
"evacuações","evacuação",13.8523656328519,"evacu",12.7578489780426,"evacu",1.65447105169296,"eva","evac","evacu","evacua","evacuaç","evacuaçõ"
"evangélicas","evangélico",13.8533548990885,"evangél",12.7586681842804,"evangel",1.65461523532867,"eva","evan","evang","evangé","evangél","evangéli"
"evangélico","evangélico",13.8544546127319,"evangél",12.7594892978668,"evangel",1.65473490953445,"eva","evan","evang","evangé","evangél","evangéli"
"evaporação","evaporação",13.8554423213005,"evapor",12.7603242397308,"evapor",1.65485606590907,"eva","evap","evapo","evapor","evapora","evaporaç"
"evasão","evasão",13.8564321517944,"evasã",12.7611443996429,"evas",1.6550451596578,"eva","evas","evasã","evasão","evasão","evasão"
"evidencia","evidenciar",13.8575270374616,"evidenc",12.7619562149048,"evidenc",1.6552831530571,"evi","evid","evide","eviden","evidenc","evidenci"
"evidentes","evidente",13.8585154453913,"evident",12.7627854347229,"evid",1.65549923578898,"evi","evid","evide","eviden","evident","evidente"
"evitada","evitar",13.8595025976499,"evit",12.7636094093323,"evit",1.65566386381785,"evi","evit","evita","evitad","evitada","evitada"
"evitam","evitar",13.8605888485909,"evit",12.7644422054291,"evit",1.65588790178299,"evi","evit","evita","evitam","evitam","evitam"
"evitou","evitar",13.861579712232,"evit",12.7652516365051,"evit",1.65607499281565,"evi","evit","evito","evitou","evitou","evitou"
"evoca","evocar",13.8626689950625,"evoc",12.7660541534424,"evoc",1.6562242547671,"evo","evoc","evoca","evoca","evoca","evoca"
"evocar","evocar",13.8636627713839,"evoc",12.7668640613556,"evoc",1.65683239301046,"evo","evoc","evoca","evocar","evocar","evocar"
"evocação","evocação",13.8646504958471,"evoc",12.767685174942,"evoc",1.65699450174967,"evo","evoc","evoca","evocaç","evocaçã","evocação"
"evolui","evoluir",13.8657476266225,"evolu",12.7685012817383,"evolu",1.65712823867798,"evo","evol","evolu","evolui","evolui","evolui"
"evoluir","evoluir",13.8667302886645,"evolu",12.7693061828613,"evolu",1.65726057291031,"evo","evol","evolu","evolui","evoluir","evoluir"
"evolutivo","evolutivo",13.8677181839943,"evolut",12.770111322403,"evolu",1.65738272666931,"evo","evol","evolu","evolut","evoluti","evolutiv"
"evoluíram","evoluir",13.8688189029694,"evoluír",12.7709305286407,"evolu",1.65751589139303,"evo","evol","evolu","evoluí","evoluír","evoluíra"
"ex","ex",13.8836249272029,"ex",12.7880759239197,"ex",1.65752560297648,"ex","ex","ex","ex","ex","ex"
"exagerada","exagerar",13.8851979374886,"exager",12.7968385219574,"exager",1.65765206416448,"exa","exag","exage","exager","exagera","exagerad"
"exagerado","exagerar",13.8863256971041,"exager",12.7976734638214,"exager",1.65776386260986,"exa","exag","exage","exager","exagera","exagerad"
"exagero","exagerar",13.88733142217,"exager",12.7984845638275,"exager",1.65790906747182,"exa","exag","exage","exager","exagero","exagero"
"exaltação","exaltação",13.8883278290431,"exalt",12.7993063926697,"exalt",1.65803165038427,"exa","exal","exalt","exalta","exaltaç","exaltaçã"
"exame","exame",13.8894363919894,"exam",12.8001253604889,"exam",1.65816751718521,"exa","exam","exame","exame","exame","exame"
"examinar","examinar",13.8904277642568,"examin",12.800924539566,"examin",1.65830837488174,"exa","exam","exami","examin","examina","examinar"
"examinou","examinar",13.8914246559143,"examin",12.8017251491547,"examin",1.65844117800395,"exa","exam","exami","examin","examino","examinou"
"exatas","exato",13.8925251921018,"exat",12.802524805069,"exat",1.65860817035039,"exa","exat","exata","exatas","exatas","exatas"
"exatidão","exatidão",13.8935205658277,"exatidã",12.8033373355865,"exat",1.65875650246938,"exa","exat","exati","exatid","exatidã","exatidão"
"exaustiva","exaustivo",13.8945206840833,"exaust",12.8041508197784,"exaus",1.65888713200887,"exa","exau","exaus","exaust","exausti","exaustiv"
"exaustividade","exaustivo",13.8956252376239,"exaust",12.8049612045288,"exaust",1.65900683800379,"exa","exau","exaus","exaust","exausti","exaustiv"
"excedentário","excedentário",13.8966175158819,"excedentári",12.8057832717896,"excedent",1.65912908713023,"exc","exce","exced","excede","exceden","excedent"
"excelsa","excelsar",13.8976148247719,"excels",12.8065850734711,"excels",1.65927598873774,"exc","exce","excel","excels","excelsa","excelsa"
"excerto","excerto",13.8987072865168,"excert",12.807386636734,"excert",1.6594292084376,"exc","exce","excer","excert","excerto","excerto"
"excessiva","excessivo",13.8997049172719,"excess",12.8081958293915,"excess",1.65956106583277,"exc","exce","exces","excess","excessi","excessiv"
"excessivas","excessivo",13.9008062203725,"excess",12.8090012073517,"excess",1.65970279375712,"exc","exce","exces","excess","excessi","excessiv"
"excitação","excitação",13.9017978469531,"excit",12.8098123073578,"excit",1.6598267753919,"exc","exci","excit","excita","excitaç","excitaçã"
"excluam","excluir",13.9027938206991,"exclu",12.8106200695038,"exclu",1.65996013482412,"exc","excl","exclu","exclua","excluam","excluam"
"exclui","excluir",13.9038942575455,"exclu",12.8114161491394,"exclu",1.66009205977122,"exc","excl","exclu","exclui","exclui","exclui"
"excluir","excluir",13.9048861265182,"exclu",12.8122265338898,"exclu",1.66022684176763,"exc","excl","exclu","exclui","excluir","excluir"
"excluiu","excluir",13.9058776577314,"exclu",12.8130328655243,"exclu",1.6603617310524,"exc","excl","exclu","exclui","excluiu","excluiu"
"exclusivas","exclusivo",13.9069776852926,"exclus",12.8138346672058,"exclus",1.66050944328308,"exc","excl","exclu","exclus","exclusi","exclusiv"
"exclusivo","exclusivo",13.9079670349757,"exclus",12.8146409988403,"exclus",1.66062862078349,"exc","excl","exclu","exclus","exclusi","exclusiv"
"exclusivos","exclusivo",13.9089632670085,"exclus",12.8154489994049,"exclus",1.66075756549835,"exc","excl","exclu","exclus","exclusi","exclusiv"
"exclusões","exclusão",13.9100530107816,"exclusõ",12.816278219223,"exclus",1.6609254082044,"exc","excl","exclu","exclus","exclusõ","exclusõe"
"excluído","excluir",13.9110542138418,"excluíd",12.817088842392,"exclu",1.6610754330953,"exc","excl","exclu","excluí","excluíd","excluído"
"excluídos","excluir",13.9121587793032,"excluíd",12.8179025650024,"exclu",1.6612272699674,"exc","excl","exclu","excluí","excluíd","excluído"
"excomungarei","excomungar",13.9131715138753,"excomung",12.8187215328217,"excomung",1.66137194633484,"exc","exco","excom","excomu","excomun","excomung"
"executados","executar",13.914157183965,"execut",12.8195326328278,"execut",1.66150391896566,"exe","exec","execu","execut","executa","executad"
"executivos","executivo",13.9152656118075,"execut",12.8203725814819,"execu",1.66164271036784,"exe","exec","execu","execut","executi","executiv"
"exemplares","exemplar",13.9162509918213,"exempl",12.8211841583252,"exempl",1.66179293394089,"exe","exem","exemp","exempl","exempla","exemplar"
"exemplarmente","exemplar",13.9172343532244,"exemplar",12.8220641613007,"exempl",1.66193897326787,"exe","exem","exemp","exempl","exempla","exemplar"
"exemplifica","exemplificar",13.9183206955592,"exemplif",12.8228840827942,"exemplif",1.66207536458969,"exe","exem","exemp","exempl","exempli","exemplif"
"exerce","exercer",13.9193143486977,"exerc",12.8236997127533,"exerc",1.66221328576406,"exe","exer","exerc","exerce","exerce","exerce"
"exercem","exercer",13.9203003923098,"exerc",12.8245050907135,"exerc",1.6623522122701,"exe","exer","exerc","exerce","exercem","exercem"
"exerciam","exercer",13.9213892141978,"exerc",12.8253145217896,"exerc",1.66248925924301,"exe","exer","exerc","exerci","exercia","exerciam"
"exibida","exibir",13.922377661864,"exib",12.8261194229126,"exib",1.66262632211049,"exi","exib","exibi","exibid","exibida","exibida"
"exibidas","exibir",13.9233618617058,"exib",12.8269422054291,"exib",1.66277299722036,"exi","exib","exibi","exibid","exibida","exibidas"
"exigente","exigente",13.9244486689568,"exigent",12.8277621269226,"exig",1.66289618412654,"exi","exig","exige","exigen","exigent","exigente"
"exigentes","exigente",13.925437494119,"exigent",12.8285672664642,"exig",1.66325680017471,"exi","exig","exige","exigen","exigent","exigente"
"exigia","exigir",13.9270404895147,"exig",12.830052614212,"exig",1.66341188748678,"exi","exig","exigi","exigia","exigia","exigia"
"exigiam","exigir",13.9280380606651,"exig",12.830873966217,"exig",1.6635524948438,"exi","exig","exigi","exigia","exigiam","exigiam"
"exigida","exigir",13.9290685176849,"exig",12.8316831588745,"exig",1.66368538538615,"exi","exig","exigi","exigid","exigida","exigida"
"exigidos","exigir",13.9301565249761,"exig",12.8324863910675,"exig",1.66382037003835,"exi","exig","exigi","exigid","exigido","exigidos"
"exigirá","exigir",13.9311439275742,"exig",12.8332920074463,"exig",1.66395233472188,"exi","exig","exigi","exigir","exigirá","exigirá"
"exigiu","exigir",13.9322420199712,"exig",12.8340976238251,"exig",1.66408743858337,"exi","exig","exigi","exigiu","exigiu","exigiu"
"exigível","exigível",13.9332268039385,"exig",12.8349092006683,"exig",1.66420763333639,"exi","exig","exigí","exigív","exigíve","exigível"
"exilados","exilar",13.9342140515645,"exil",12.8357293605804,"exil",1.66433643102646,"exi","exil","exila","exilad","exilado","exilados"
"existido","existir",13.9353092352549,"exist",12.8365349769592,"exist",1.66444917122523,"exi","exis","exist","existi","existid","existido"
"exoneraram","exonerar",13.9362953821818,"exoner",12.8373448848724,"exoner",1.66458693742752,"exo","exon","exone","exoner","exonera","exonerar"
"exoplanetas","exoplaneta",13.9372795343399,"exoplanet",12.8381624221802,"exoplanet",1.6647432923317,"exo","exop","exopl","exopla","exoplan","exoplane"
